Cab,Cca,Cant,Cdm,Cw,Cs,N,LAI,LIDFa,LIDFb
66.9446691358096,0.975107632462901,3.89459994487325,0.00468983257418564,0.133909309059578,0.0501560819178186,1.57540379471683,0.9601252336124,-0.608732791970352,-0.0646876341251036
59.4414752621048,24.5591606492647,2.56601005984235,0.016885884987024,0.0278293882955609,0.977314584455975,1.69729037528824,3.51651993180367,-0.0844495724683235,-0.401047651180712
37.1720064540566,16.1248520525463,0.207068317760185,0.0174697092883495,0.106584318837215,0.4341200542298,2.0408998846953,4.51354577165315,-0.021349468728793,-0.341934079199244
7.84179219505651,21.4394527498222,2.84151220192214,0.0147743106243954,0.0782214154974541,0.937372597708258,3.35887567584195,0.733469997282731,-0.409248210767737,0.30215336308071
67.8912791413428,22.0810542203554,2.36002959504514,0.0184364343898961,0.156254534350176,0.733660206571796,3.20502771256226,5.53518606409255,-0.570553433067597,0.20301926043614
9.64610172013013,18.1833518255746,3.65066607863694,0.0181488811966735,0.053760576655042,0.306249455106247,1.80445281789147,5.48828196465103,-0.298285245795743,0.562980167652627
5.62325676217923,1.80590080393436,2.86571766554542,0.0187685545753551,0.189598672039267,0.421182570937605,2.88904933796272,5.20713270231413,-0.0919184601971106,-0.280236755870179
15.8870630900721,10.9415912750792,4.39819043948851,0.00408985708631809,0.0738072824386647,1.08882010848784,1.76376802540242,1.8271504191175,0.224675898890323,0.413719925551401
13.2142476706178,15.9193751210656,0.104762872099043,0.0199837117653918,0.00783720241371037,1.12268568905275,2.90696546295245,2.13383757339607,-0.302233462123094,0.572071538893301
22.8838070719341,24.167862375832,4.09860595115628,0.0153687832838311,0.199483484578375,0.733016585975214,2.80235778547952,5.98666229715702,0.233526648746243,-0.623185434131948
14.0668560600837,18.0780406111532,1.83992262068168,0.0160256797677936,0.0226040030090134,0.898611482374528,2.95475508691565,1.70107758885462,0.394652617197967,0.513908641999769
40.0614260382499,20.2187911885288,1.61482765806514,0.0176175545933021,0.136764718039097,0.572500895838874,3.36162997718075,1.5939598628803,-0.0658393806289756,-0.836598421479235
46.4548545040963,7.20071645112259,3.47096365733751,0.00410550281515592,0.0662863779434174,0.00185611396783377,3.47809925816785,3.17664852457611,0.333250856298479,-0.104547214972736
18.6569328621176,15.3177245584982,4.07154722151148,0.00125942818037565,0.103429182944932,0.337699342717197,2.03199355167844,3.4442336016404,-0.318521105752277,0.387175032090565
70.4912626824334,15.4285816538065,1.75852705463141,0.00119425255664498,0.00798495725238137,0.420437807418006,1.61280366628782,3.12656150510287,0.0527306278267511,0.0144644487476938
94.2507639570009,11.9125787770104,2.69495298165208,0.00384374722180896,0.160365918945912,0.926921613595486,1.19727806304367,2.15585579715749,-0.46423212639343,0.344991540932285
16.9300338077768,20.4302155679344,4.78587893098029,0.0104698645470045,0.0749017929184099,0.921096307446155,1.74386545708221,4.59539565495177,-0.607635172863035,0.0909523856667876
55.4680999260258,20.9037954472694,4.87862542839971,0.00544095713667304,0.0446232103978335,0.153432321854937,1.52136879657152,2.02560153257407,-0.323593403583509,0.183880614069164
28.1338594160228,7.93338510134572,0.076032113001296,0.018926641755245,0.0648567815445023,1.02700408071755,1.67184301720811,2.51482047906409,-0.40432170904396,0.111467538817535
33.8891445414488,6.16971079256769,2.1423983144478,0.00105162429714532,0.0196980298284711,0.871867565890014,1.34907694937821,6.43708096609256,0.531794555062108,-0.27002762121037
34.0733160756009,9.13513611969823,4.14423248870054,0.00838459188044013,0.0940750251070469,0.839979214810916,2.56280690653622,3.97977445102646,0.383151244564032,-0.276256691620629
96.00562747039,14.8736223782064,3.4978780913216,0.0118192515247374,0.128285323039107,0.648521736955863,1.62664198669998,0.638962572736248,-0.361126874727563,0.096551454239157
24.6917792465005,13.6002674805699,1.65593756489288,0.0086541919510945,0.0204205113034552,1.0345209518334,1.34732658150556,6.19908008907613,0.248742046656642,0.267622106320111
49.7834919735035,14.7196037364026,1.47803969276307,0.0105799269526646,0.0554360589503457,0.138478231900826,1.84557502066666,6.96618779807878,-0.157039350890153,0.826276988571022
18.8393748285011,9.22402645380502,0.0644377655342017,0.00251941306459488,0.147381572548771,0.842309965012265,1.77255783115371,1.28968735593252,0.0721383840723628,-0.450787197724243
34.1674421147948,14.7577162437093,1.19957866749999,0.00462649987578965,0.133087885397284,0.473778342492524,2.78383874691854,5.70219681955389,-0.650220458169819,-0.239902550499375
99.3194620468205,5.66175023490795,2.34790887007999,0.00512336981972032,0.0399243464153105,0.905898007511225,2.04779380169902,3.75144241406401,0.622048140080057,-0.14766638209457
83.8291443697956,11.0024914421506,0.674150699744685,0.00521196867929364,0.0760553421041197,1.02620872502484,2.27127229802834,4.69662349021174,0.0233757675977501,-0.305540021598119
38.6372606459925,13.7540588972423,1.10072287928138,0.0116571894695907,0.0702488682250362,0.602962137128398,2.77525160482904,4.23359423223281,-0.0502574669174841,0.260025571579325
32.100938029667,5.47433906784042,3.97804822893886,0.0160765794659954,0.140314342469618,0.0421976717775393,2.39363114679434,3.48289132243077,0.0766278593941927,-0.133196705526651
13.0479046854784,23.1451099382329,1.69696506773043,0.0100098612853224,0.0921108403913532,0.521395308965453,1.22557331139664,1.67436437431729,0.0204732616763678,-0.030645702611069
63.5738997967133,2.54845567195946,1.26113426561184,0.0112642624679654,0.0671294996979427,0.114021837807094,1.65485460347012,5.78317870987977,-0.646060066612857,-0.278982855666138
6.97570385808437,10.1447575738558,4.69516586311627,0.0159206763993503,0.0617321790353461,0.0827954745096014,3.24994662850174,0.234200731272624,0.484688976037288,-0.0276286656545136
16.6254056672382,0.314802284485451,0.840673765484541,0.0137029142076414,0.0800052624046448,0.575460095326396,2.82174427501564,0.218950207206972,0.746735292439023,0.0851299465330067
61.651031145847,21.0008009334344,1.64378256626836,0.00926853108066859,0.174768348708102,0.308115130916413,2.29156374610106,4.16751886325131,0.177716158816333,-0.24852912381357
91.624458536568,12.2049073302592,0.984148664194456,0.0107015026988904,0.0971144883855613,0.866442704536927,2.47635681711358,2.80376653417009,0.132137752733173,-0.700111565796764
54.841379893789,10.2950725017497,0.919564010761646,0.0126623384522633,0.0607049196005748,0.409833595511288,1.98579306199463,3.27421341234676,-0.339539643290439,-0.237203101445093
18.8492144612348,17.7685974620284,4.76476594593907,0.00541024178359688,0.0980262548192952,0.242291181254479,1.81617579795716,4.98385460480092,-0.401903332081172,-0.239415759461851
67.5183444438226,9.88042391972627,4.03642101358007,0.0148841336164272,0.19581333528606,0.590484394294088,2.84692996115351,4.42017223989991,0.0776835622534409,-0.85564734988407
1.71768761243615,1.55813071743137,3.88261592303505,0.0189906102283339,0.171989046397526,1.05824140316418,3.18279380955467,6.12156840452571,0.0961461458630736,-0.772985286901882
60.9596243257425,14.0817477848182,1.09300014888252,0.00879916412219764,0.0658415859467663,0.752377620093815,3.44037149346601,2.04422667884531,-0.512482525158054,0.470155918620984
25.6344675968851,3.70155424605279,3.84274687516192,0.00184755613923997,0.0935601924805401,1.10785632867241,2.97555254636396,6.20521713097713,0.318091638245435,0.365266338440516
7.68738086912887,4.67489832030279,3.22832214306753,0.017062076719221,0.150962345899452,1.05323395526587,1.02694852421649,5.48506405576854,0.0985035854666524,-0.821709695290261
92.5843946871984,7.195301716499,3.71648365409144,0.00427742299225732,0.178534037911878,1.1496671162426,2.18743245272846,2.57925520691688,0.650439612778165,-0.240127765771336
