0.026394,0.0068762,0.027223,0.057134,0.030504,0.015983,0.044667,0.015079,0.040844,0.021454
0.026811,0.0068653,0.027193,0.057335,0.030544,0.015969,0.04481,0.015071,0.040938,0.021435
0.027267,0.0068511,0.027158,0.057531,0.030578,0.015952,0.044952,0.01506,0.041027,0.021411
0.027728,0.006836,0.027124,0.057727,0.030612,0.015935,0.045094,0.01505,0.041116,0.021388
0.028213,0.0068204,0.027092,0.057918,0.030646,0.015918,0.045233,0.01504,0.041204,0.021366
0.028717,0.0068051,0.027061,0.058111,0.03068,0.015901,0.04538,0.015032,0.041294,0.021344
0.029211,0.0067882,0.027024,0.058301,0.030709,0.01588,0.045527,0.01502,0.041379,0.021316
0.029729,0.0067731,0.026995,0.05849,0.030741,0.015863,0.045674,0.015012,0.041467,0.021294
0.030252,0.0067581,0.026965,0.058679,0.030774,0.015846,0.045821,0.015005,0.041556,0.021272
0.030765,0.0067415,0.026928,0.058869,0.030803,0.015825,0.04597,0.014993,0.041641,0.021245
0.031279,0.0067267,0.026898,0.059057,0.030836,0.015809,0.046118,0.014985,0.041729,0.021223
0.031786,0.0067102,0.02686,0.05925,0.030866,0.015787,0.046262,0.014973,0.041815,0.021195
0.032308,0.0066956,0.026829,0.059444,0.0309,0.015771,0.046408,0.014965,0.041905,0.021173
0.032862,0.0066811,0.026799,0.059639,0.030934,0.015754,0.046556,0.014958,0.041997,0.021151
0.033414,0.0066649,0.026763,0.059837,0.030966,0.015733,0.046705,0.014948,0.042087,0.021123
0.033972,0.0066507,0.026733,0.06004,0.031002,0.015716,0.046859,0.014942,0.042183,0.021102
0.034518,0.0066366,0.026704,0.060245,0.03104,0.0157,0.047015,0.014936,0.04228,0.02108
0.035037,0.0066225,0.026674,0.060456,0.031079,0.015683,0.047173,0.01493,0.042381,0.021058
0.035541,0.0066104,0.026652,0.060672,0.031124,0.015671,0.047336,0.014928,0.042486,0.021042
0.036043,0.0065966,0.026621,0.060892,0.031165,0.015654,0.047499,0.014923,0.04259,0.02102
0.036511,0.0065846,0.026598,0.06112,0.031213,0.015642,0.047665,0.01492,0.042701,0.021003
0.036951,0.0065726,0.026573,0.061352,0.031262,0.015629,0.047831,0.014916,0.042813,0.020986
0.037354,0.0065608,0.026549,0.061592,0.031313,0.015617,0.048001,0.014911,0.042928,0.020968
0.037748,0.0065508,0.026532,0.061836,0.03137,0.015609,0.048175,0.014911,0.043049,0.020956
0.038157,0.006541,0.026516,0.062089,0.031429,0.015601,0.048361,0.014912,0.043176,0.020945
0.038546,0.0065296,0.026492,0.062348,0.031485,0.015589,0.04855,0.014909,0.043302,0.020928
0.038895,0.00652,0.026475,0.062611,0.031547,0.015581,0.048742,0.014908,0.043433,0.020916
0.039207,0.0065123,0.026465,0.062882,0.031615,0.015577,0.048936,0.014911,0.04357,0.02091
0.039506,0.006503,0.026447,0.063159,0.03168,0.01557,0.049136,0.01491,0.043707,0.020898
0.039845,0.0064937,0.02643,0.063441,0.031747,0.015562,0.049341,0.01491,0.043847,0.020886
0.040121,0.0064862,0.026419,0.063727,0.031819,0.015558,0.049542,0.014912,0.043991,0.020879
0.040348,0.006477,0.026401,0.064021,0.03189,0.015551,0.049746,0.014909,0.044136,0.020865
0.040568,0.0064696,0.02639,0.064317,0.031965,0.015547,0.049953,0.014911,0.044285,0.020858
0.040825,0.0064606,0.026372,0.064616,0.032037,0.015539,0.050165,0.01491,0.044433,0.020845
